68779923_2_1000046510804975562.csv,0
9353071_0_969221250383056227.csv,-1
94145647_0_4411495338698364870.csv,2
71137051_0_8039724067857124984.csv,0
9348099_0_390574653830621671.csv,1
76279179_0_1206538098393858428.csv,0
40387275_6_6191495397368895712.csv,0
7207849_0_1015109135224818932.csv,0
30103516_1_7626625507688323656.csv,-1
28788428_0_7847978656182431680.csv,1
39650055_5_7135804139753401681.csv,1
64207896_0_3206705146602325658.csv,0
5002114_6_4320409333965117351.csv,0
64626513_0_6402630457637049755.csv,0
90593344_0_8311455501234425088.csv,1
83987849_0_5969920363690793217.csv,0
31135207_0_1440209822839624711.csv,0
87684775_0_3688301103288332064.csv,0
52982899_0_5726315103246010014.csv,2
5920491_0_3348835015780600788.csv,0
41839679_0_3009344178474568371.csv,1
67044147_3_2407225246443640173.csv,1
38825076_4_4240132090463534680.csv,1
62225043_0_1859194456424768736.csv,0
34061753_1_7120939110353093152.csv,-1
25596525_7_8049218440277756227.csv,0
43619692_1_8695615891377032939.csv,1
17871230_1_6194965835407257694.csv,0
36011298_0_6854642860526463972.csv,2
12125836_0_1134348206297032434.csv,1
2066887_0_746204117268168398.csv,0
44714784_0_9148174727002289290.csv,0
55150207_16_3215605693899991922.csv,0
23525318_0_7885756089060858697.csv,1
64453534_0_2231985329462980688.csv,0
36508695_2_4137125988909119946.csv,0
17362344_1_5095929604749154053.csv,1
14354060_0_2913685180675424978.csv,0
38552884_0_7504620928763706132.csv,2
3876573_0_5902554158837152331.csv,1
53445890_1_3674988499038067538.csv,2
24859353_0_7027810986004269522.csv,1
89892933_0_8247479835926862600.csv,2
24074438_0_5878229540726224471.csv,0
27411298_0_6391178424656872117.csv,0
40643655_0_1197576731513171589.csv,-1
27100349_0_4569354779422013472.csv,-1
32936911_79_1142044601974469341.csv,-1
37856682_0_6818907050314633217.csv,0
20886950_0_139024002426598867.csv,0
92559788_0_507775366092031581.csv,0
29414811_13_8724394428539174350.csv,1
55961337_0_6548713781034932742.csv,0
37766292_0_8154499853610546668.csv,-1
66331605_0_697628901562774965.csv,0
34574938_0_498813987749776643.csv,2
18036618_0_7337008284167773018.csv,0
59296459_0_4532872443713262457.csv,1
5873256_0_7795190905731964989.csv,1
33832430_0_2157776220385390595.csv,0
12183399_0_6725061928072492226.csv,0
